FinancialYear,Quarter,OrgCode,OrgName,Measure,Value
2021-2022,4,E38000251,NHS Coventry and Warwickshire CCG,Women known to be non-smokers at time of delivery,2112
2021-2022,4,E38000251,NHS Coventry and Warwickshire CCG,Women known to be smokers at time of delivery,210
2021-2022,4,E38000251,NHS Coventry and Warwickshire CCG,Women whose smoking status was not known at time of delivery,102
2021-2022,4,E38000236,NHS Herefordshire and Worcestershire CCG,Number of maternities,1617
2021-2022,4,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be non-smokers at time of delivery,1436
2021-2022,4,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be smokers at time of delivery,179
2021-2022,4,E38000236,NHS Herefordshire and Worcestershire CCG,Women whose smoking status was not known at time of delivery,2
2021-2022,4,E38000242,NHS Northamptonshire CCG,Number of maternities,1787
2021-2022,4,E38000242,NHS Northamptonshire CCG,Women known to be non-smokers at time of delivery,1593
2021-2022,4,E38000242,NHS Northamptonshire CCG,Women known to be smokers at time of delivery,192
2021-2022,4,E38000242,NHS Northamptonshire CCG,Women whose smoking status was not known at time of delivery,2
2021-2022,4,E38000006,NHS Barnsley CCG,Number of maternities,677
2021-2022,4,E38000006,NHS Barnsley CCG,Women known to be non-smokers at time of delivery,590
2021-2022,4,E38000006,NHS Barnsley CCG,Women known to be smokers at time of delivery,87
2021-2022,4,E38000006,NHS Barnsley CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000008,NHS Bassetlaw CCG,Number of maternities,197
2021-2022,4,E38000008,NHS Bassetlaw CCG,Women known to be non-smokers at time of delivery,174
2021-2022,4,E38000008,NHS Bassetlaw CCG,Women known to be smokers at time of delivery,18
2021-2022,4,E38000008,NHS Bassetlaw CCG,Women whose smoking status was not known at time of delivery,5
2021-2022,4,E38000044,NHS Doncaster CCG,Number of maternities,735
2021-2022,4,E38000044,NHS Doncaster CCG,Women known to be non-smokers at time of delivery,583
2021-2022,4,E38000044,NHS Doncaster CCG,Women known to be smokers at time of delivery,106
2021-2022,4,E38000044,NHS Doncaster CCG,Women whose smoking status was not known at time of delivery,46
2021-2022,4,E38000141,NHS Rotherham CCG,Number of maternities,627
2021-2022,4,E38000141,NHS Rotherham CCG,Women known to be non-smokers at time of delivery,542
2021-2022,4,E38000141,NHS Rotherham CCG,Women known to be smokers at time of delivery,85
2021-2022,4,E38000141,NHS Rotherham CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000146,NHS Sheffield CCG,Number of maternities,1225
2021-2022,4,E38000146,NHS Sheffield CCG,Women known to be non-smokers at time of delivery,1113
2021-2022,4,E38000146,NHS Sheffield CCG,Women known to be smokers at time of delivery,112
2021-2022,4,E38000146,NHS Sheffield CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000127,NHS North Tyneside CCG,Number of maternities,463
2021-2022,4,E38000127,NHS North Tyneside CCG,Women known to be non-smokers at time of delivery,425
2021-2022,4,E38000127,NHS North Tyneside CCG,Women known to be smokers at time of delivery,38
2021-2022,4,E38000127,NHS North Tyneside CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000130,NHS Northumberland CCG,Number of maternities,585
2021-2022,4,E38000130,NHS Northumberland CCG,Women known to be non-smokers at time of delivery,517
2021-2022,4,E38000130,NHS Northumberland CCG,Women known to be smokers at time of delivery,68
2021-2022,4,E38000130,NHS Northumberland CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000163,NHS South Tyneside CCG,Number of maternities,318
2021-2022,4,E38000163,NHS South Tyneside CCG,Women known to be non-smokers at time of delivery,278
2021-2022,4,E38000163,NHS South Tyneside CCG,Women known to be smokers at time of delivery,40
2021-2022,4,E38000163,NHS South Tyneside CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000176,NHS Sunderland CCG,Number of maternities,615
2021-2022,4,E38000176,NHS Sunderland CCG,Women known to be non-smokers at time of delivery,535
2021-2022,4,E38000176,NHS Sunderland CCG,Women known to be smokers at time of delivery,80
2021-2022,4,E38000176,NHS Sunderland CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000212,NHS Newcastle Gateshead CCG,Number of maternities,1207
2021-2022,4,E38000212,NHS Newcastle Gateshead CCG,Women known to be non-smokers at time of delivery,1052
2021-2022,4,E38000212,NHS Newcastle Gateshead CCG,Women known to be smokers at time of delivery,155
2021-2022,4,E38000212,NHS Newcastle Gateshead CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000215,NHS North Cumbria CCG,Number of maternities,615
2021-2022,4,E38000215,NHS North Cumbria CCG,Women known to be non-smokers at time of delivery,544
2021-2022,4,E38000215,NHS North Cumbria CCG,Women known to be smokers at time of delivery,70
2021-2022,4,E38000215,NHS North Cumbria CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000234,NHS County Durham CCG,Number of maternities,1114
2021-2022,4,E38000234,NHS County Durham CCG,Women known to be non-smokers at time of delivery,938
2021-2022,4,E38000234,NHS County Durham CCG,Women known to be smokers at time of delivery,163
2021-2022,4,E38000234,NHS County Durham CCG,Women whose smoking status was not known at time of delivery,13
2021-2022,4,E38000247,NHS Tees Valley CCG,Number of maternities,1616
2021-2022,4,E38000247,NHS Tees Valley CCG,Women known to be non-smokers at time of delivery,1375
2021-2022,4,E38000247,NHS Tees Valley CCG,Women known to be smokers at time of delivery,237
2021-2022,4,E38000247,NHS Tees Valley CCG,Women whose smoking status was not known at time of delivery,4
2021-2022,4,E38000052,NHS East Riding of Yorkshire CCG,Number of maternities,517
2021-2022,4,E38000052,NHS East Riding of Yorkshire CCG,Women known to be non-smokers at time of delivery,456
2021-2022,4,E38000052,NHS East Riding of Yorkshire CCG,Women known to be smokers at time of delivery,60
2021-2022,4,E38000052,NHS East Riding of Yorkshire CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000085,NHS Hull CCG,Number of maternities,833
2021-2022,4,E38000085,NHS Hull CCG,Women known to be non-smokers at time of delivery,695
2021-2022,4,E38000085,NHS Hull CCG,Women known to be smokers at time of delivery,138
2021-2022,4,E38000085,NHS Hull CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000119,NHS North East Lincolnshire CCG,Number of maternities,358
2021-2022,4,E38000119,NHS North East Lincolnshire CCG,Women known to be non-smokers at time of delivery,281
2021-2022,4,E38000119,NHS North East Lincolnshire CCG,Women known to be smokers at time of delivery,77
2021-2022,4,E38000119,NHS North East Lincolnshire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000122,NHS North Lincolnshire CCG,Number of maternities,370
2021-2022,4,E38000122,NHS North Lincolnshire CCG,Women known to be non-smokers at time of delivery,301
2021-2022,4,E38000122,NHS North Lincolnshire CCG,Women known to be smokers at time of delivery,69
2021-2022,4,E38000122,NHS North Lincolnshire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000188,NHS Vale of York CCG,Number of maternities,655
2021-2022,4,E38000188,NHS Vale of York CCG,Women known to be non-smokers at time of delivery,587
2021-2022,4,E38000188,NHS Vale of York CCG,Women known to be smokers at time of delivery,67
2021-2022,4,E38000188,NHS Vale of York CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000241,NHS North Yorkshire CCG,Number of maternities,781
2021-2022,4,E38000241,NHS North Yorkshire CCG,Women known to be non-smokers at time of delivery,714
2021-2022,4,E38000241,NHS North Yorkshire CCG,Women known to be smokers at time of delivery,58
2021-2022,4,E38000241,NHS North Yorkshire CCG,Women whose smoking status was not known at time of delivery,9
2021-2022,4,E38000025,NHS Calderdale CCG,Number of maternities,448
2021-2022,4,E38000025,NHS Calderdale CCG,Women known to be non-smokers at time of delivery,409
2021-2022,4,E38000025,NHS Calderdale CCG,Women known to be smokers at time of delivery,38
2021-2022,4,E38000025,NHS Calderdale CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000190,NHS Wakefield CCG,Number of maternities,816
2021-2022,4,E38000190,NHS Wakefield CCG,Women known to be non-smokers at time of delivery,684
2021-2022,4,E38000190,NHS Wakefield CCG,Women known to be smokers at time of delivery,131
2021-2022,4,E38000190,NHS Wakefield CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,4,E38000225,NHS Leeds CCG,Number of maternities,2134
2021-2022,4,E38000225,NHS Leeds CCG,Women known to be non-smokers at time of delivery,1819
2021-2022,4,E38000225,NHS Leeds CCG,Women known to be smokers at time of delivery,275
2021-2022,4,E38000225,NHS Leeds CCG,Women whose smoking status was not known at time of delivery,40
2021-2022,4,E38000232,NHS Bradford District and Craven CCG,Number of maternities,1488
2021-2022,4,E38000232,NHS Bradford District and Craven CCG,Women known to be non-smokers at time of delivery,1298
2021-2022,4,E38000232,NHS Bradford District and Craven CCG,Women known to be smokers at time of delivery,183
2021-2022,4,E38000232,NHS Bradford District and Craven CCG,Women whose smoking status was not known at time of delivery,7
2021-2022,4,E38000254,NHS Kirklees CCG,Number of maternities,1026
2021-2022,4,E38000254,NHS Kirklees CCG,Women known to be non-smokers at time of delivery,910
2021-2022,4,E38000254,NHS Kirklees CCG,Women known to be smokers at time of delivery,114
2021-2022,4,E38000254,NHS Kirklees CCG,Women whose smoking status was not known at time of delivery,2
2021-2022,4,E38000016,NHS Bolton CCG,Number of maternities,828
2021-2022,4,E38000016,NHS Bolton CCG,Women known to be non-smokers at time of delivery,737
2021-2022,4,E38000016,NHS Bolton CCG,Women known to be smokers at time of delivery,91
2021-2022,4,E38000016,NHS Bolton CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000024,NHS Bury CCG,Number of maternities,511
2021-2022,4,E38000024,NHS Bury CCG,Women known to be non-smokers at time of delivery,465
2021-2022,4,E38000024,NHS Bury CCG,Women known to be smokers at time of delivery,46
2021-2022,4,E38000024,NHS Bury CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000080,"NHS Heywood, Middleton and Rochdale CCG",Number of maternities,706
2021-2022,4,E38000080,"NHS Heywood, Middleton and Rochdale CCG",Women known to be non-smokers at time of delivery,615
2021-2022,4,E38000080,"NHS Heywood, Middleton and Rochdale CCG",Women known to be smokers at time of delivery,91
2021-2022,4,E38000080,"NHS Heywood, Middleton and Rochdale CCG",Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000135,NHS Oldham CCG,Number of maternities,722
2021-2022,4,E38000135,NHS Oldham CCG,Women known to be non-smokers at time of delivery,658
2021-2022,4,E38000135,NHS Oldham CCG,Women known to be smokers at time of delivery,64
2021-2022,4,E38000135,NHS Oldham CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000143,NHS Salford CCG,Number of maternities,875
2021-2022,4,E38000143,NHS Salford CCG,Women known to be non-smokers at time of delivery,801
2021-2022,4,E38000143,NHS Salford CCG,Women known to be smokers at time of delivery,74
2021-2022,4,E38000143,NHS Salford CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000174,NHS Stockport CCG,Number of maternities,773
2021-2022,4,E38000174,NHS Stockport CCG,Women known to be non-smokers at time of delivery,717
2021-2022,4,E38000174,NHS Stockport CCG,Women known to be smokers at time of delivery,56
2021-2022,4,E38000174,NHS Stockport CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000182,NHS Tameside and Glossop CCG,Number of maternities,620
2021-2022,4,E38000182,NHS Tameside and Glossop CCG,Women known to be non-smokers at time of delivery,552
2021-2022,4,E38000182,NHS Tameside and Glossop CCG,Women known to be smokers at time of delivery,68
2021-2022,4,E38000182,NHS Tameside and Glossop CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000187,NHS Trafford CCG,Number of maternities,490
2021-2022,4,E38000187,NHS Trafford CCG,Women known to be non-smokers at time of delivery,455
2021-2022,4,E38000187,NHS Trafford CCG,Women known to be smokers at time of delivery,35
2021-2022,4,E38000187,NHS Trafford CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000205,NHS Wigan Borough CCG,Number of maternities,768
2021-2022,4,E38000205,NHS Wigan Borough CCG,Women known to be non-smokers at time of delivery,677
2021-2022,4,E38000205,NHS Wigan Borough CCG,Women known to be smokers at time of delivery,91
2021-2022,4,E38000205,NHS Wigan Borough CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000217,NHS Manchester CCG,Number of maternities,2158
2021-2022,4,E38000217,NHS Manchester CCG,Women known to be non-smokers at time of delivery,1970
2021-2022,4,E38000217,NHS Manchester CCG,Women known to be smokers at time of delivery,188
2021-2022,4,E38000217,NHS Manchester CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,4,E38000068,NHS Halton CCG,Number of maternities,273
2021-2022,4,E38000068,NHS Halton CCG,Women known to be non-smokers at time of delivery,236
