QS_id,QS_statement_id,measure_text,measure_type,measure_number,QS_measure_id,measure_number,Numerator,Denominator
150,,Young people and adults with non-Hodgkin's lymphoma or myeloma feel supported to self-manage their condition.,Outcome,17,.O1,1,,
150,,Early identification of treatment-related morbidity in young people and adults with non-Hodgkin's lymphoma or myeloma.,Outcome,18,.O2,2,,
151,,Evidence of local arrangements to ensure that adults have their mouth care needs assessed on admission.,Structure,1,.S1,1,,
151,,Proportion of adults living in a care home who had their mouth care needs assessed on admission.,Process,2,.P1,1,The number in the denominator who had their mouth care needs assessed on admission.,The number of adults living in a care home.
151,,Satisfaction of resident or carer with the care home admission process.,Outcome,3,.O1,1,,
151,,Satisfaction of resident or carer with the mouth care they receive.,Outcome,4,.O2,2,,
151,,Evidence of local arrangements for adults living in care homes to have their mouth care needs recorded in their personal care plan.,Structure,5,.S1,1,,
151,,Proportion of adults living in a care home who have their mouth care needs recorded in their personal care plan.,Process,6,.P1,1,The number in the denominator who have their mouth care needs recorded in their personal care plan.,The number of adults living in a care home.
151,,Care staff awareness of individual residents' mouth care needs.,Outcome,7,.O1,1,,
151,,Evidence of local arrangements for adults living in care homes to be supported to clean their teeth twice a day and carry out daily care for dentures.,Structure,8,.S1,1,,
151,,Proportion of adults in a care home who are supported with daily mouth care.,Process,9,.P1,1,The number in the denominator who are supported with daily mouth care.,The number of adults living in a care home.
151,,Oral health-related quality of life for adults living in care homes.,Outcome,10,.O1,1,,
152,,"Evidence of local arrangements to provide advice on physical activity, diet and alcohol to people with NAFLD.",Structure,1,.S1,1,,
152,,Proportion of people with NAFLD who are given advice on physical activity.,Process,2,.P1,1,The number in the denominator who are given advice on physical activity.,The number of people with NAFLD.
152,,Proportion of people with NAFLD who are overweight or obese who are given advice on diet.,Process,3,.P2,2,The number in the denominator who are given advice on diet.,The number of people with NAFLD who are overweight or obese.
152,,Proportion of people with NAFLD who drink alcohol who are given advice on alcohol.,Process,4,.P3,3,The number in the denominator who are given advice on alcohol.,The number of people with NAFLD who drink alcohol.
152,,Awareness of people with NAFLD that lifestyle changes may help them to avoid more serious liver disease.,Outcome,5,.O1,1,,
152,,Rate of disease progression among people with NAFLD.,Outcome,6,.O2,2,,
152,,Evidence of local referral pathways to ensure that people with NAFLD are offered regular testing for advanced liver fibrosis.,Structure,7,.S1,1,,
152,,Evidence that GP practices and paediatric hepatology services have arrangements to offer regular testing for advanced liver fibrosis to people with NAFLD.,Structure,8,.S2,2,,
152,,Proportion of people newly diagnosed with NAFLD who are tested for advanced liver fibrosis.,Process,9,.P1,1,The number in the denominator who are tested for advanced liver fibrosis.,The number of people newly diagnosed with NAFLD.
152,,Proportion of adults with NAFLD identified as having a low risk of advanced liver fibrosis (such as an enhanced liver fibrosis [ELF] score below 10.51) who were tested for advanced liver fibrosis within the past 3 years.,Process,10,.P2,2,The number in the denominator who were tested for advanced liver fibrosis within the past 3 years.,The number of adults with NAFLD identified as having a low risk of advanced liver fibrosis (such as an ELF score below 10.51).
152,,Proportion of children and young people with NAFLD identified as having a low risk of advanced liver fibrosis (such as an ELF score below 10.51) who were tested for advanced liver fibrosis within the past 2 years.,Process,11,.P3,3,The number in the denominator who were tested for advanced liver fibrosis within the past 2 years.,The number of children and young people with NAFLD identified as having a low risk of advanced liver fibrosis (such as an ELF score below 10.51).
152,,Inappropriate referrals to a specialist for young people and adults with NAFLD.,Outcome,12,.O1,1,,
152,,Incidence of advanced liver fibrosis in people with NAFLD.,Outcome,13,.O2,2,,
152,,Evidence of local availability of non-invasive testing for cirrhosis.,Structure,14,.S1,1,,
152,,Evidence of local arrangements to ensure that young people and adults with risk factors for cirrhosis are offered non?invasive testing for cirrhosis.,Structure,15,.S2,2,,
