FinancialYear,Quarter,OrgCode,OrgName,Measure,Value 
2020/2021,4,E38000186,NHS Tower Hamlets CCG,Women known to be smokers at time of delivery,25.0
2020/2021,4,E38000186,NHS Tower Hamlets CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,4,E38000192,NHS Waltham Forest CCG,Number of maternities,903.0
2020/2021,4,E38000192,NHS Waltham Forest CCG,Women known to be non-smokers at time of delivery,856.0
2020/2021,4,E38000192,NHS Waltham Forest CCG,Women known to be smokers at time of delivery,43.0
2020/2021,4,E38000192,NHS Waltham Forest CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,4,E38000244,NHS South East London CCG,Number of maternities,4727.0
2020/2021,4,E38000244,NHS South East London CCG,Women known to be non-smokers at time of delivery,4487.0
2020/2021,4,E38000244,NHS South East London CCG,Women known to be smokers at time of delivery,185.0
2020/2021,4,E38000244,NHS South East London CCG,Women whose smoking status was not known at time of delivery,55.0
2020/2021,4,E38000245,NHS South West London CCG,Number of maternities,3869.0
2020/2021,4,E38000245,NHS South West London CCG,Women known to be non-smokers at time of delivery,3582.0
2020/2021,4,E38000245,NHS South West London CCG,Women known to be smokers at time of delivery,204.0
2020/2021,4,E38000245,NHS South West London CCG,Women whose smoking status was not known at time of delivery,83.0
2020/2021,4,E38000237,NHS Kent and Medway CCG,Number of maternities,4395.0
2020/2021,4,E38000237,NHS Kent and Medway CCG,Women known to be non-smokers at time of delivery,3868.0
2020/2021,4,E38000237,NHS Kent and Medway CCG,Women known to be smokers at time of delivery,510.0
2020/2021,4,E38000237,NHS Kent and Medway CCG,Women whose smoking status was not known at time of delivery,17.0
2020/2021,4,E38000118,NHS North East Hampshire and Farnham CCG,Number of maternities,599.0
2020/2021,4,E38000118,NHS North East Hampshire and Farnham CCG,Women known to be non-smokers at time of delivery,566.0
2020/2021,4,E38000118,NHS North East Hampshire and Farnham CCG,Women known to be smokers at time of delivery,33.0
2020/2021,4,E38000118,NHS North East Hampshire and Farnham CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000178,NHS Surrey Heath CCG,Number of maternities,213.0
2020/2021,4,E38000178,NHS Surrey Heath CCG,Women known to be non-smokers at time of delivery,200.0
2020/2021,4,E38000178,NHS Surrey Heath CCG,Women known to be smokers at time of delivery,13.0
2020/2021,4,E38000178,NHS Surrey Heath CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000224,NHS East Berkshire CCG,Number of maternities,1144.0
2020/2021,4,E38000224,NHS East Berkshire CCG,Women known to be non-smokers at time of delivery,1080.0
2020/2021,4,E38000224,NHS East Berkshire CCG,Women known to be smokers at time of delivery,61.0
2020/2021,4,E38000224,NHS East Berkshire CCG,Women whose smoking status was not known at time of delivery,3.0
2020/2021,4,E38000059,NHS Fareham and Gosport CCG,Number of maternities,392.0
2020/2021,4,E38000059,NHS Fareham and Gosport CCG,Women known to be non-smokers at time of delivery,355.0
2020/2021,4,E38000059,NHS Fareham and Gosport CCG,Women known to be smokers at time of delivery,29.0
2020/2021,4,E38000059,NHS Fareham and Gosport CCG,Women whose smoking status was not known at time of delivery,8.0
2020/2021,4,E38000087,NHS Isle of Wight CCG,Number of maternities,206.0
2020/2021,4,E38000087,NHS Isle of Wight CCG,Women known to be non-smokers at time of delivery,167.0
2020/2021,4,E38000087,NHS Isle of Wight CCG,Women known to be smokers at time of delivery,38.0
2020/2021,4,E38000087,NHS Isle of Wight CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000120,NHS North Hampshire CCG,Number of maternities,631.0
2020/2021,4,E38000120,NHS North Hampshire CCG,Women known to be non-smokers at time of delivery,595.0
2020/2021,4,E38000120,NHS North Hampshire CCG,Women known to be smokers at time of delivery,35.0
2020/2021,4,E38000120,NHS North Hampshire CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000137,NHS Portsmouth CCG,Number of maternities,535.0
2020/2021,4,E38000137,NHS Portsmouth CCG,Women known to be non-smokers at time of delivery,479.0
2020/2021,4,E38000137,NHS Portsmouth CCG,Women known to be smokers at time of delivery,40.0
2020/2021,4,E38000137,NHS Portsmouth CCG,Women whose smoking status was not known at time of delivery,16.0
2020/2021,4,E38000154,NHS South Eastern Hampshire CCG,Number of maternities,443.0
2020/2021,4,E38000154,NHS South Eastern Hampshire CCG,Women known to be non-smokers at time of delivery,391.0
2020/2021,4,E38000154,NHS South Eastern Hampshire CCG,Women known to be smokers at time of delivery,37.0
2020/2021,4,E38000154,NHS South Eastern Hampshire CCG,Women whose smoking status was not known at time of delivery,15.0
2020/2021,4,E38000167,NHS Southampton CCG,Number of maternities,662.0
2020/2021,4,E38000167,NHS Southampton CCG,Women known to be non-smokers at time of delivery,587.0
2020/2021,4,E38000167,NHS Southampton CCG,Women known to be smokers at time of delivery,71.0
2020/2021,4,E38000167,NHS Southampton CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,4,E38000198,NHS West Hampshire CCG,Number of maternities,1120.0
2020/2021,4,E38000198,NHS West Hampshire CCG,Women known to be non-smokers at time of delivery,1041.0
2020/2021,4,E38000198,NHS West Hampshire CCG,Women known to be smokers at time of delivery,75.0
2020/2021,4,E38000198,NHS West Hampshire CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,4,E38000136,NHS Oxfordshire CCG,Number of maternities,1499.0
2020/2021,4,E38000136,NHS Oxfordshire CCG,Women known to be non-smokers at time of delivery,1387.0
2020/2021,4,E38000136,NHS Oxfordshire CCG,Women known to be smokers at time of delivery,103.0
2020/2021,4,E38000136,NHS Oxfordshire CCG,Women whose smoking status was not known at time of delivery,9.0
2020/2021,4,E38000221,NHS Berkshire West CCG,Number of maternities,1207.0
2020/2021,4,E38000221,NHS Berkshire West CCG,Women known to be non-smokers at time of delivery,1122.0
2020/2021,4,E38000221,NHS Berkshire West CCG,Women known to be smokers at time of delivery,68.0
2020/2021,4,E38000221,NHS Berkshire West CCG,Women whose smoking status was not known at time of delivery,17.0
2020/2021,4,E38000223,NHS Buckinghamshire CCG,Number of maternities,1300.0
2020/2021,4,E38000223,NHS Buckinghamshire CCG,Women known to be non-smokers at time of delivery,1241.0
2020/2021,4,E38000223,NHS Buckinghamshire CCG,Women known to be smokers at time of delivery,54.0
2020/2021,4,E38000223,NHS Buckinghamshire CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,4,E38000246,NHS Surrey Heartlands CCG,Number of maternities,2388.0
2020/2021,4,E38000246,NHS Surrey Heartlands CCG,Women known to be non-smokers at time of delivery,2244.0
2020/2021,4,E38000246,NHS Surrey Heartlands CCG,Women known to be smokers at time of delivery,129.0
2020/2021,4,E38000246,NHS Surrey Heartlands CCG,Women whose smoking status was not known at time of delivery,15.0
2020/2021,4,E38000021,NHS Brighton and Hove CCG,Number of maternities,537.0
2020/2021,4,E38000021,NHS Brighton and Hove CCG,Women known to be non-smokers at time of delivery,498.0
2020/2021,4,E38000021,NHS Brighton and Hove CCG,Women known to be smokers at time of delivery,29.0
2020/2021,4,E38000021,NHS Brighton and Hove CCG,Women whose smoking status was not known at time of delivery,10.0
2020/2021,4,E38000235,NHS East Sussex CCG,Number of maternities,1044.0
2020/2021,4,E38000235,NHS East Sussex CCG,Women known to be non-smokers at time of delivery,920.0
2020/2021,4,E38000235,NHS East Sussex CCG,Women known to be smokers at time of delivery,119.0
2020/2021,4,E38000235,NHS East Sussex CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,4,E38000248,NHS West Sussex CCG,Number of maternities,1898.0
2020/2021,4,E38000248,NHS West Sussex CCG,Women known to be non-smokers at time of delivery,1673.0
2020/2021,4,E38000248,NHS West Sussex CCG,Women known to be smokers at time of delivery,154.0
2020/2021,4,E38000248,NHS West Sussex CCG,Women whose smoking status was not known at time of delivery,71.0
2020/2021,4,E38000089,NHS Kernow CCG,Number of maternities,1088.0
2020/2021,4,E38000089,NHS Kernow CCG,Women known to be non-smokers at time of delivery,956.0
2020/2021,4,E38000089,NHS Kernow CCG,Women known to be smokers at time of delivery,125.0
2020/2021,4,E38000089,NHS Kernow CCG,Women whose smoking status was not known at time of delivery,7.0
2020/2021,4,E38000230,NHS Devon CCG,Number of maternities,2377.0
2020/2021,4,E38000230,NHS Devon CCG,Women known to be non-smokers at time of delivery,1946.0
2020/2021,4,E38000230,NHS Devon CCG,Women known to be smokers at time of delivery,203.0
2020/2021,4,E38000230,NHS Devon CCG,Women whose smoking status was not known at time of delivery,228.0
2020/2021,4,E38000150,NHS Somerset CCG,Number of maternities,1189.0
2020/2021,4,E38000150,NHS Somerset CCG,Women known to be non-smokers at time of delivery,1051.0
2020/2021,4,E38000150,NHS Somerset CCG,Women known to be smokers at time of delivery,118.0
2020/2021,4,E38000150,NHS Somerset CCG,Women whose smoking status was not known at time of delivery,20.0
2020/2021,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Number of maternities,2434.0
2020/2021,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be non-smokers at time of delivery,2219.0
2020/2021,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be smokers at time of delivery,215.0
2020/2021,4,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Number of maternities,2061.0
2020/2021,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be non-smokers at time of delivery,1886.0
2020/2021,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be smokers at time of delivery,174.0
2020/2021,4,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000045,NHS Dorset CCG,Number of maternities,1503.0
2020/2021,4,E38000045,NHS Dorset CCG,Women known to be non-smokers at time of delivery,1289.0
2020/2021,4,E38000045,NHS Dorset CCG,Women known to be smokers at time of delivery,130.0
2020/2021,4,E38000045,NHS Dorset CCG,Women whose smoking status was not known at time of delivery,84.0
2020/2021,4,E38000062,NHS Gloucestershire CCG,Number of maternities,1320.0
2020/2021,4,E38000062,NHS Gloucestershire CCG,Women known to be non-smokers at time of delivery,1152.0
2020/2021,4,E38000062,NHS Gloucestershire CCG,Women known to be smokers at time of delivery,126.0
2020/2021,4,E38000062,NHS Gloucestershire CCG,Women whose smoking status was not known at time of delivery,42.0
2020/2021,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Number of maternities,2196.0
2020/2021,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be non-smokers at time of delivery,1866.0
2020/2021,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be smokers at time of delivery,221.0
2020/2021,4,E38000026,NHS Cambridgeshire and Peterborough CCG,Women whose smoking status was not known at time of delivery,109.0
2020/2021,4,E38000239,NHS Norfolk and Waveney CCG,Number of maternities,1906.0
2020/2021,4,E38000239,NHS Norfolk and Waveney CCG,Women known to be non-smokers at time of delivery,1680.0
2020/2021,4,E38000239,NHS Norfolk and Waveney CCG,Women known to be smokers at time of delivery,225.0
2020/2021,4,E38000239,NHS Norfolk and Waveney CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,4,E38000086,NHS Ipswich and East Suffolk CCG,Number of maternities,827.0
2020/2021,4,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be non-smokers at time of delivery,788.0
2020/2021,4,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be smokers at time of delivery,39.0
2020/2021,4,E38000086,NHS Ipswich and East Suffolk CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,4,E38000117,NHS North East Essex CCG,Number of maternities,766.0
2020/2021,4,E38000117,NHS North East Essex CCG,Women known to be non-smokers at time of delivery,663.0
